unique_id,geoid,state_code,chamber,district,party,first_name,last_name,president_or_speaker,president_or_speaker_pro_tempore,majority_leader,minority_leader,next_election
GAupper38,13038,GA,upper,38,D,Horacena,Tate,0,0,0,0,11/6/18
GAupper39,13039,GA,upper,39,D,Nikema,Williams,0,0,0,0,11/6/18
GAupper40,13040,GA,upper,40,R,Fran,Millar,0,0,0,0,11/6/18
GAupper41,13041,GA,upper,41,D,Steve,Henson,0,0,0,1,11/6/18
GAupper42,13042,GA,upper,42,D,Elena,Parent,0,0,0,0,11/6/18
GAupper43,13043,GA,upper,43,D,Tonya,Anderson,0,0,0,0,11/6/18
GAupper44,13044,GA,upper,44,D,Gail,Davenport,0,0,0,0,11/6/18
GAupper45,13045,GA,upper,45,R,Renee,Unterman,0,0,0,0,11/6/18
GAupper46,13046,GA,upper,46,R,Bill,Cowsert,0,0,1,0,11/6/18
GAupper47,13047,GA,upper,47,R,Frank,Ginn,0,0,0,0,11/6/18
GAupper48,13048,GA,upper,48,R,David,Shafer,0,0,0,0,11/6/18
GAupper49,13049,GA,upper,49,R,Butch,Miller,0,1,0,0,11/6/18
GAupper50,13050,GA,upper,50,R,John,Wilkinson,0,0,0,0,11/6/18
GAupper51,13051,GA,upper,51,R,Steve,Gooch,0,0,0,0,11/6/18
GAupper52,13052,GA,upper,52,R,Chuck,Hufstetler,0,0,0,0,11/6/18
GAupper53,13053,GA,upper,53,R,Jeff,Mullis,0,0,0,0,11/6/18
GAupper54,13054,GA,upper,54,R,Chuck,Payne,0,0,0,0,11/6/18
GAupper55,13055,GA,upper,55,D,Gloria,Butler,0,0,0,0,11/6/18
GAupper56,13056,GA,upper,56,R,John,Albers,0,0,0,0,11/6/18
HIupper1,15001,HI,upper,1,D,Kaiali‘i,Kahele,0,0,0,0,11/6/18
HIupper2,15002,HI,upper,2,D,Russell,Ruderman,0,0,0,0,11/3/20
HIupper3,15003,HI,upper,3,D,Josh,Green,0,0,0,0,11/6/18
HIupper4,15004,HI,upper,4,D,Lorraine,Inouye,0,0,0,0,11/6/18
HIupper5,15005,HI,upper,5,D,Gilbert,Keith-Agaran,0,0,0,0,11/3/20
HIupper6,15006,HI,upper,6,D,Rosalyn,Baker,0,0,0,0,11/6/18
HIupper7,15007,HI,upper,7,D,J.,Kalani English,0,0,1,0,11/6/18
HIupper8,15008,HI,upper,8,D,Ronald,Kouchi,1,0,0,0,11/3/20
HIupper9,15009,HI,upper,9,D,Stanley,Chang,0,0,0,0,11/3/20
HIupper10,15010,HI,upper,10,D,Les,Ihara,0,0,0,0,11/3/20
HIupper11,15011,HI,upper,11,D,Brian,Taniguchi,0,0,0,0,11/3/20
HIupper12,15012,HI,upper,12,D,Brickwood,Galuteria,0,0,0,0,11/6/18
HIupper13,15013,HI,upper,13,D,Suzanne,Chun Oakland,0,0,0,0,11/3/20
HIupper14,15014,HI,upper,14,D,Donna,Mercado Kim,0,0,0,0,11/3/20
HIupper15,15015,HI,upper,15,D,Glenn,Wakai,0,0,0,0,11/3/20
HIupper16,15016,HI,upper,16,D,Breene,Harimoto,0,0,0,0,11/6/18
HIupper17,15017,HI,upper,17,D,Clarence,Nishihara,0,0,0,0,11/6/18
HIupper18,15018,HI,upper,18,D,Michelle,Kidani,0,0,0,0,11/6/18
HIupper19,15019,HI,upper,19,D,Will,Espero,0,0,0,0,11/3/20
HIupper20,15020,HI,upper,20,D,Mike,Gabbard,0,0,0,0,11/3/20
HIupper21,15021,HI,upper,21,D,Maile,Shimabukuro,0,0,0,0,11/6/18
HIupper22,15022,HI,upper,22,D,Donovan,Dela Cruz,0,0,0,0,11/3/20
HIupper23,15023,HI,upper,23,D,Gil,Riviere,0,0,0,0,11/6/18
HIupper24,15024,HI,upper,24,D,Jill,Tokuda,0,0,0,0,11/6/18
HIupper25,15025,HI,upper,25,D,Laura,Thielen,0,0,0,0,11/3/20
IAupper1,19001,IA,upper,1,I,David,Johnson,0,0,0,0,11/6/18
IAupper2,19002,IA,upper,2,R,Randy,Feenstra,0,0,0,0,11/3/20
IAupper3,19003,IA,upper,3,R,Bill,Anderson,0,0,0,0,11/6/18
IAupper4,19004,IA,upper,4,R,Dennis,Guth,0,0,0,0,11/3/20
IAupper5,19005,IA,upper,5,R,Tim,Kraayenbrink,0,0,0,0,11/6/18
IAupper6,19006,IA,upper,6,R,Mark,Segebart,0,0,0,0,11/3/20
IAupper7,19007,IA,upper,7,R,Rick,Bertrand,0,0,0,0,11/6/18
IAupper8,19008,IA,upper,8,R,Dan,Dawson,0,0,0,0,11/3/20
IAupper9,19009,IA,upper,9,R,Jason,Schultz,0,0,0,0,11/6/18
IAupper10,19010,IA,upper,10,R,Jake,Chapman,0,0,0,0,11/3/20
IAupper11,19011,IA,upper,11,R,Tom,Shipley,0,0,0,0,11/6/18
IAupper12,19012,IA,upper,12,R,Mark,Costello,0,0,0,0,11/3/20
IAupper13,19013,IA,upper,13,R,Julian,Garrett,0,0,0,0,11/6/18
IAupper14,19014,IA,upper,14,R,Amy,Sinclair,0,0,0,0,11/3/20
IAupper15,19015,IA,upper,15,D,Chaz,Allen,0,0,0,0,11/6/18
IAupper16,19016,IA,upper,16,D,Nate,Boulton,0,0,0,0,11/3/20
IAupper17,19017,IA,upper,17,D,Tony,Bisignano,0,0,0,0,11/6/18
IAupper18,19018,IA,upper,18,D,Janet,Petersen,0,0,0,1,11/3/20
IAupper19,19019,IA,upper,19,R,Jack,Whitver,0,0,1,0,11/6/18
IAupper20,19020,IA,upper,20,R,Brad,Zaun,0,0,0,0,11/3/20
IAupper21,19021,IA,upper,21,D,Matt,McCoy,0,0,0,0,11/6/18
IAupper22,19022,IA,upper,22,R,Charles,Schneider,1,0,0,0,11/3/20
IAupper23,19023,IA,upper,23,D,Herman,Quirmbach,0,0,0,0,11/6/18
IAupper24,19024,IA,upper,24,R,Jerry,Behn,0,1,0,0,11/3/20
IAupper25,19025,IA,upper,25,,VACANT,,0,0,0,0,11/6/18
IAupper26,19026,IA,upper,26,R,Waylon,Brown,0,0,0,0,11/3/20
IAupper27,19027,IA,upper,27,D,Amanda,Ragan,0,0,0,0,11/6/18
IAupper28,19028,IA,upper,28,R,Michael,Breitbach,0,0,0,0,11/3/20
IAupper29,19029,IA,upper,29,D,Tod,Bowman,0,0,0,0,11/6/18
IAupper30,19030,IA,upper,30,D,Jeff,Danielson,0,0,0,0,11/3/20
IAupper31,19031,IA,upper,31,D,William,Dotzler,0,0,0,0,11/6/18
IAupper32,19032,IA,upper,32,R,Craig,Johnson,0,0,0,0,11/3/20
IAupper33,19033,IA,upper,33,D,Rob,Hogg,0,0,0,0,11/6/18
IAupper34,19034,IA,upper,34,D,Liz,Mathis,0,0,0,0,11/3/20
IAupper35,19035,IA,upper,35,D,Wally,Horn,0,0,0,0,11/6/18
IAupper36,19036,IA,upper,36,R,Jeff,Edler,0,0,0,0,11/3/20
IAupper37,19037,IA,upper,37,D,Robert,Dvorsky,0,0,0,0,11/6/18
IAupper38,19038,IA,upper,38,R,Tim,Kapucian,0,0,0,0,11/3/20
IAupper39,19039,IA,upper,39,D,Kevin,Kinney,0,0,0,0,11/6/18
IAupper40,19040,IA,upper,40,R,Ken,Rozenboom,0,0,0,0,11/3/20
IAupper41,19041,IA,upper,41,R,Mark,Chelgren,0,0,0,0,11/6/18
IAupper42,19042,IA,upper,42,D,Rich,Taylor,0,0,0,0,11/3/20
IAupper43,19043,IA,upper,43,D,Joe,Bolkcom,0,0,0,0,11/6/18
IAupper44,19044,IA,upper,44,R,Thomas,Greene,0,0,0,0,11/3/20
IAupper45,19045,IA,upper,45,D,Jim,Lykam,0,0,0,0,11/6/18
IAupper46,19046,IA,upper,46,R,Mark,Lofgren,0,0,0,0,11/3/20
IAupper47,19047,IA,upper,47,R,Roby,Smith,0,0,0,0,11/6/18
IAupper48,19048,IA,upper,48,R,Dan,Zumbach,0,0,0,0,11/3/20
IAupper49,19049,IA,upper,49,D,Rita,Hart,0,0,0,0,11/6/18
IAupper50,19050,IA,upper,50,D,Pam,Jochum,0,0,0,0,11/3/20
IDupper1,16001,ID,upper,1,R,Shawn,Keough,0,0,0,0,11/6/18
IDupper2,16002,ID,upper,2,R,Steve,Vick,0,0,0,0,11/6/18
IDupper3,16003,ID,upper,3,R,Bob,Nonini,0,0,0,0,11/6/18
IDupper4,16004,ID,upper,4,R,Mary,Souza,0,0,0,0,11/6/18
IDupper5,16005,ID,upper,5,R,Dan,Foreman,0,0,0,0,11/6/18
IDupper6,16006,ID,upper,6,R,Dan,Johnson,0,0,0,0,11/6/18
IDupper7,16007,ID,upper,7,R,Carl,Crabtree,0,0,0,0,11/6/18
IDupper8,16008,ID,upper,8,R,Steven,Thayn,0,0,0,0,11/6/18
IDupper9,16009,ID,upper,9,R,Abby,Lee,0,0,0,0,11/6/18
IDupper10,16010,ID,upper,10,R,Jim,Rice,0,0,0,0,11/6/18
IDupper11,16011,ID,upper,11,R,Patti Anne,Lodge,0,0,0,0,11/6/18
IDupper12,16012,ID,upper,12,R,Todd,Lakey,0,0,0,0,11/6/18
IDupper13,16013,ID,upper,13,R,Jeff,Agenbroad,0,0,0,0,11/6/18
IDupper14,16014,ID,upper,14,R,Marv,Hagedorn,0,0,0,0,11/6/18
IDupper15,16015,ID,upper,15,R,Fred,Martin,0,0,0,0,11/6/18
IDupper16,16016,ID,upper,16,D,Grant,Burgoyne,0,0,0,0,11/6/18
IDupper17,16017,ID,upper,17,D,Maryanne,Jordan,0,0,0,0,11/6/18
IDupper18,16018,ID,upper,18,D,Janie,Ward-Engelking,0,0,0,0,11/6/18
IDupper19,16019,ID,upper,19,D,Cherie,Buckner-Webb,0,0,0,0,11/6/18
IDupper20,16020,ID,upper,20,R,Chuck,Winder,0,0,1,0,11/6/18
IDupper21,16021,ID,upper,21,R,Cliff,Bayer,0,0,0,0,11/6/18
IDupper22,16022,ID,upper,22,R,Lori,Den Hartog,0,0,0,0,11/6/18
IDupper23,16023,ID,upper,23,R,Bert,Brackett,0,0,0,0,11/6/18
IDupper24,16024,ID,upper,24,R,Lee,Heider,0,0,0,0,11/6/18
IDupper25,16025,ID,upper,25,R,Jim,Patrick,0,0,0,0,11/6/18
IDupper26,16026,ID,upper,26,D,Michelle,Stennett,0,0,0,1,11/6/18
IDupper27,16027,ID,upper,27,R,Kelly,Anthon,0,0,0,0,11/6/18
IDupper28,16028,ID,upper,28,R,Jim,Guthrie,0,0,0,0,11/6/18
IDupper29,16029,ID,upper,29,D,Mark,Nye,0,0,0,0,11/6/18
IDupper30,16030,ID,upper,30,R,Dean,Mortimer,0,0,0,0,11/6/18
IDupper31,16031,ID,upper,31,R,Steve,Bair,0,0,0,0,11/6/18
IDupper32,16032,ID,upper,32,R,Mark,Harris,0,0,0,0,11/6/18
IDupper33,16033,ID,upper,33,R,Bart,Davis,0,0,0,0,11/6/18
IDupper34,16034,ID,upper,34,R,Brent,Hill,1,0,0,0,11/6/18
IDupper35,16035,ID,upper,35,R,Jeff,Siddoway,0,0,0,0,11/6/18
ILupper1,17001,IL,upper,1,D,Antonio,Munoz,0,0,0,0,11/3/20
ILupper2,17002,IL,upper,2,D,Omar,Aquino,0,0,0,0,11/6/18
ILupper3,17003,IL,upper,3,D,Mattie,Hunter,0,0,0,0,11/6/18
ILupper4,17004,IL,upper,4,D,Kimberly,Lightford,0,0,0,0,11/3/20
ILupper5,17005,IL,upper,5,D,Patricia,Van Pelt,0,0,0,0,11/6/18
ILupper6,17006,IL,upper,6,D,John,Cullerton,1,0,0,0,11/6/18
ILupper7,17007,IL,upper,7,D,Heather,Steans,0,0,0,0,11/3/20
ILupper8,17008,IL,upper,8,D,Ira,Silverstein,0,0,0,0,11/6/18
ILupper9,17009,IL,upper,9,D,Daniel,Biss,0,0,0,0,11/6/18
ILupper10,17010,IL,upper,10,D,John,Mulroe,0,0,0,0,11/3/20
ILupper11,17011,IL,upper,11,D,Martin,Sandoval,0,0,0,0,11/6/18
ILupper12,17012,IL,upper,12,D,Steven,Landek,0,0,0,0,11/6/18
ILupper13,17013,IL,upper,13,D,Kwame,Raoul,0,0,0,0,11/3/20
ILupper14,17014,IL,upper,14,D,Emil,Jones,0,0,0,0,11/6/18
ILupper15,17015,IL,upper,15,D,Napoleon,Harris,0,0,0,0,11/6/18
ILupper16,17016,IL,upper,16,D,Jacqueline,Collins,0,0,0,0,11/3/20
ILupper17,17017,IL,upper,17,D,Donne,Trotter,0,0,0,0,11/6/18
ILupper18,17018,IL,upper,18,D,William,Cunningham,0,0,0,0,11/6/18
ILupper19,17019,IL,upper,19,D,Michael,Hastings,0,0,0,0,11/3/20
ILupper20,17020,IL,upper,20,D,Iris,Martinez,0,0,0,0,11/6/18
ILupper21,17021,IL,upper,21,R,Michael,Connelly,0,0,0,0,11/6/18
ILupper22,17022,IL,upper,22,D,Cristina,Castro,0,0,0,0,11/3/20
ILupper23,17023,IL,upper,23,D,Tom,Cullerton,0,0,0,0,11/6/18
ILupper24,17024,IL,upper,24,R,Chris,Nybo,0,0,0,0,11/6/18
ILupper25,17025,IL,upper,25,R,Jim,Oberweis,0,0,0,0,11/3/20
ILupper26,17026,IL,upper,26,R,Dan,McConchie,0,0,0,0,11/6/18
ILupper27,17027,IL,upper,27,R,Tom,Rooney,0,0,0,0,11/6/18
ILupper28,17028,IL,upper,28,D,Laura,Murphy,0,0,0,0,11/3/20
ILupper29,17029,IL,upper,29,D,Julie,Morrison,0,0,0,0,11/6/18
ILupper30,17030,IL,upper,30,D,Terry,Link,0,0,0,0,11/6/18
ILupper31,17031,IL,upper,31,D,Melinda,Bush,0,0,0,0,11/3/20
ILupper32,17032,IL,upper,32,R,Pamela,Althoff,0,0,0,0,11/6/18
ILupper33,17033,IL,upper,33,R,Karen,McConnaughay,0,0,0,0,11/6/18
ILupper34,17034,IL,upper,34,D,Steve,Stadelman,0,0,0,0,11/3/20
ILupper35,17035,IL,upper,35,R,Dave,Syverson,0,0,0,0,11/6/18
ILupper36,17036,IL,upper,36,R,Neil,Anderson,0,0,0,0,11/6/18
ILupper37,17037,IL,upper,37,R,Chuck,Weaver,0,0,0,0,11/3/20
ILupper38,17038,IL,upper,38,R,Sue,Rezin,0,0,0,0,11/6/18
ILupper39,17039,IL,upper,39,D,Don,Harmon,0,0,0,0,11/6/18
ILupper40,17040,IL,upper,40,D,Toi,Hutchinson,0,0,0,0,11/3/20
ILupper41,17041,IL,upper,41,R,Christine,Radogno,0,0,0,0,11/6/18
ILupper42,17042,IL,upper,42,D,Linda,Holmes,0,0,0,0,11/6/18
ILupper43,17043,IL,upper,43,D,Pat,McGuire,0,0,0,0,11/3/20
ILupper44,17044,IL,upper,44,R,Bill,Brady,0,0,0,1,11/6/18
ILupper45,17045,IL,upper,45,R,Tim,Bivins,0,0,0,0,11/6/18
ILupper46,17046,IL,upper,46,D,David,Koehler,0,0,0,0,11/3/20
ILupper47,17047,IL,upper,47,R,Jil,Tracy,0,0,0,0,11/6/18
ILupper48,17048,IL,upper,48,D,Andy,Manar,0,0,0,0,11/6/18
ILupper49,17049,IL,upper,49,D,Jennifer,Bertino-Tarrant,0,0,0,0,11/3/20
ILupper50,17050,IL,upper,50,R,Sam,McCann,0,0,0,0,11/6/18
ILupper51,17051,IL,upper,51,R,Chapin,Rose,0,0,0,0,11/6/18
ILupper52,17052,IL,upper,52,D,Scott,Bennett,0,0,0,0,11/3/20
ILupper53,17053,IL,upper,53,R,Jason,Barickman,0,0,0,0,11/6/18
ILupper54,17054,IL,upper,54,R,Kyle,McCarter,0,0,0,0,11/6/18
ILupper55,17055,IL,upper,55,R,Dale,Righter,0,0,0,0,11/3/20
ILupper56,17056,IL,upper,56,D,William,R. Haine,0,0,0,0,11/6/18
ILupper57,17057,IL,upper,57,D,James,Clayborne,0,0,1,0,11/6/18
ILupper58,17058,IL,upper,58,R,Paul,Schimpf,0,0,0,0,11/3/20
ILupper59,17059,IL,upper,59,R,Dale,Fowler,0,0,0,0,11/6/18
INupper1,18001,IN,upper,1,D,Frank,Mrvan,0,0,0,0,11/6/18
INupper2,18002,IN,upper,2,D,Lonnie,Randolph,0,0,0,0,11/3/20
INupper3,18003,IN,upper,3,D,Eddie,Melton,0,0,0,0,11/3/20
INupper4,18004,IN,upper,4,D,Karen,Tallian,0,0,0,0,11/6/18
INupper5,18005,IN,upper,5,R,Ed,Charbonneau,0,0,0,0,11/3/20
INupper6,18006,IN,upper,6,R,Rick,Niemeyer,0,0,0,0,11/6/18
INupper7,18007,IN,upper,7,R,Brandt,Hershman,0,0,0,0,11/3/20
INupper8,18008,IN,upper,8,R,Mike,Bohacek,0,0,0,0,11/3/20
INupper9,18009,IN,upper,9,R,Ryan,Mishler,0,0,0,0,11/3/20
INupper10,18010,IN,upper,10,D,David,Niezgodski,0,0,0,0,11/3/20
INupper11,18011,IN,upper,11,R,Joe,Zakas,0,0,0,0,11/6/18
INupper12,18012,IN,upper,12,R,Blake,Doriot,0,0,0,0,11/3/20
INupper13,18013,IN,upper,13,R,Sue,Glick,0,0,0,0,11/3/20
INupper14,18014,IN,upper,14,R,Dennis,Kruse,0,0,0,0,11/6/18
INupper15,18015,IN,upper,15,R,Liz,Brown,0,0,0,0,11/6/18
INupper16,18016,IN,upper,16,R,David,Long,1,0,0,0,11/3/20
INupper17,18017,IN,upper,17,R,Andy,Zay,0,0,0,0,11/6/18
INupper18,18018,IN,upper,18,R,Randall,Head,0,0,0,0,11/3/20
INupper19,18019,IN,upper,19,R,Travis,Holdman,0,0,0,0,11/6/18
INupper20,18020,IN,upper,20,R,Luke,Kenley,0,0,0,0,11/3/20
INupper21,18021,IN,upper,21,R,James,Buck,0,0,0,0,11/6/18
INupper22,18022,IN,upper,22,R,Ronnie,Alting,0,0,0,0,11/6/18
INupper23,18023,IN,upper,23,R,Phil,Boots,0,0,0,0,11/6/18
INupper24,18024,IN,upper,24,R,John,Crane,0,0,0,0,11/3/20
INupper25,18025,IN,upper,25,D,Timothy,Lanane,0,0,0,1,11/6/18
INupper26,18026,IN,upper,26,R,Doug,Eckerty,0,0,0,0,11/6/18
INupper27,18027,IN,upper,27,R,Jeff,Raatz,0,0,0,0,11/6/18
INupper28,18028,IN,upper,28,R,Michael,Crider,0,0,0,0,11/3/20
INupper29,18029,IN,upper,29,R,Mike,Delph,0,0,0,0,11/6/18
INupper30,18030,IN,upper,30,R,John,Ruckelshaus,0,0,0,0,11/3/20
INupper31,18031,IN,upper,31,R,James,Merritt,0,0,0,0,11/6/18
INupper32,18032,IN,upper,32,R,Aaron,Freeman,0,0,0,0,11/3/20
INupper33,18033,IN,upper,33,D,Greg,Taylor,0,0,0,0,11/3/20
INupper34,18034,IN,upper,34,D,Jean,Breaux,0,0,0,0,11/3/20
INupper35,18035,IN,upper,35,R,Michael,Young,0,0,0,0,11/3/20
INupper36,18036,IN,upper,36,R,Jack,Sandlin,0,0,0,0,11/3/20
INupper37,18037,IN,upper,37,R,Rodric,Bray,0,0,1,0,11/3/20
INupper38,18038,IN,upper,38,R,Jon,Ford,0,0,0,0,11/6/18
INupper39,18039,IN,upper,39,R,Eric,Bassler,0,0,0,0,11/6/18
INupper40,18040,IN,upper,40,D,Mark,Stoops,0,0,0,0,11/3/20
INupper41,18041,IN,upper,41,R,Greg,Walker,0,0,0,0,11/6/18
INupper42,18042,IN,upper,42,R,Jean,Leising,0,0,0,0,11/3/20
INupper43,18043,IN,upper,43,R,Chip,Perfect,0,0,0,0,11/6/18
INupper44,18044,IN,upper,44,R,Eric,Koch,0,0,0,0,11/3/20
INupper45,18045,IN,upper,45,R,Jim,Smith,0,0,0,0,11/6/18
INupper46,18046,IN,upper,46,R,Ron,Grooms,0,0,0,0,11/6/18
INupper47,18047,IN,upper,47,R,Erin,Houchin,0,0,0,0,11/6/18
INupper48,18048,IN,upper,48,R,Mark,Messmer,0,0,0,0,11/6/18
INupper49,18049,IN,upper,49,R,Jim,Tomes,0,0,0,0,11/6/18
INupper50,18050,IN,upper,50,R,Vaneta,Becker,0,0,0,0,11/3/20
KSupper1,20001,KS,upper,1,R,Dennis,Pyle,0,0,0,0,11/3/20
KSupper2,20002,KS,upper,2,D,Marci,Francisco,0,0,0,0,11/3/20
KSupper3,20003,KS,upper,3,D,Tom,Holland,0,0,0,0,11/3/20
KSupper4,20004,KS,upper,4,D,David,Haley,0,0,0,0,11/3/20
KSupper5,20005,KS,upper,5,R,Steve,Fitzgerald,0,0,0,0,11/3/20
KSupper6,20006,KS,upper,6,D,Pat,Pettey,0,0,0,0,11/3/20
KSupper7,20007,KS,upper,7,R,Barbara,Bollier,0,0,0,0,11/3/20
KSupper8,20008,KS,upper,8,R,Jim,Denning,0,0,1,0,11/3/20
KSupper9,20009,KS,upper,9,R,Julia,Lynn,0,0,0,0,11/3/20
KSupper10,20010,KS,upper,10,R,Mary,Pilcher-Cook,0,0,0,0,11/3/20
KSupper11,20011,KS,upper,11,R,John,Skubal,0,0,0,0,11/3/20
KSupper12,20012,KS,upper,12,R,Caryn,Tyson,0,0,0,0,11/3/20
KSupper13,20013,KS,upper,13,R,Jacob,LaTurner,0,0,0,0,11/6/18
KSupper14,20014,KS,upper,14,R,Bruce,Givens,0,0,0,0,11/3/20
KSupper15,20015,KS,upper,15,R,Dan,Goddard,0,0,0,0,11/3/20
KSupper16,20016,KS,upper,16,R,Ty,Masterson,0,0,0,0,11/3/20
KSupper17,20017,KS,upper,17,R,Jeff,Longbine,0,0,0,0,11/3/20
KSupper18,20018,KS,upper,18,D,Laura,Kelly,0,0,0,0,11/3/20
KSupper19,20019,KS,upper,19,D,Anthony,Hensley,0,0,0,1,11/3/20
KSupper20,20020,KS,upper,20,R,Vicki,Schmidt,0,0,0,0,11/3/20
KSupper21,20021,KS,upper,21,R,Dinah,Sykes,0,0,0,0,11/3/20
KSupper22,20022,KS,upper,22,D,Tom,Hawk,0,0,0,0,11/3/20
KSupper23,20023,KS,upper,23,R,Robert,Olson,0,0,0,0,11/3/20
KSupper24,20024,KS,upper,24,R,Randall,Hardy,0,0,0,0,11/3/20
KSupper25,20025,KS,upper,25,D,Lynn,Rogers,0,0,0,0,11/3/20
KSupper26,20026,KS,upper,26,R,Dan,Kerschen,0,0,0,0,11/3/20
KSupper27,20027,KS,upper,27,R,Gene,Suellentrop,0,0,0,0,11/3/20
KSupper28,20028,KS,upper,28,R,Mike,Petersen,0,0,0,0,11/3/20
KSupper29,20029,KS,upper,29,D,Oletha,Faust-Goudeau,0,0,0,0,11/3/20
KSupper30,20030,KS,upper,30,R,Susan,Wagle,1,0,0,0,11/3/20
KSupper31,20031,KS,upper,31,R,Carolyn,McGinn,0,0,0,0,11/3/20
KSupper32,20032,KS,upper,32,R,Larry,Alley,0,0,0,0,11/3/20
KSupper33,20033,KS,upper,33,R,Mary,Jo Taylor,0,0,0,0,11/3/20
KSupper34,20034,KS,upper,34,R,Ed,Berger,0,0,0,0,11/3/20
KSupper35,20035,KS,upper,35,R,Richard,Wilborn,0,0,0,0,11/3/20
KSupper36,20036,KS,upper,36,R,Elaine,Bowers,0,0,0,0,11/3/20
KSupper37,20037,KS,upper,37,R,Molly,Baumgardner,0,0,0,0,11/3/20
KSupper38,20038,KS,upper,38,R,Bud,Estes,0,0,0,0,11/3/20
KSupper39,20039,KS,upper,39,R,John,Doll,0,0,0,0,11/3/20
KSupper40,20040,KS,upper,40,R,Rick,Billinger,0,0,0,0,11/3/20
KYupper1,21001,KY,upper,1,R,Stan,Humphries,0,0,0,0,11/3/20
KYupper2,21002,KY,upper,2,R,Danny,Carroll,0,0,0,0,11/6/18
KYupper3,21003,KY,upper,3,R,Whitney,Westerfield,0,0,0,0,11/3/20
KYupper4,21004,KY,upper,4,D,Dorsey,Ridley,0,0,0,0,11/6/18
KYupper5,21005,KY,upper,5,R,Stephen,Meredith,0,0,0,0,11/3/20
KYupper6,21006,KY,upper,6,R,C.B.,Embry,0,0,0,0,11/6/18
KYupper7,21007,KY,upper,7,D,Julian,Carroll,0,0,0,0,11/3/20
KYupper8,21008,KY,upper,8,R,Joe,Bowen,0,0,0,0,11/6/18
KYupper9,21009,KY,upper,9,R,David,Givens,0,0,0,0,11/3/20
KYupper10,21010,KY,upper,10,D,Dennis,Parrett,0,0,0,0,11/6/18
KYupper11,21011,KY,upper,11,R,John,Schickel,0,0,0,0,11/3/20
KYupper12,21012,KY,upper,12,R,Alice,Kerr,0,0,0,0,11/6/18
KYupper13,21013,KY,upper,13,D,Reggie,Thomas,0,0,0,0,11/3/20
KYupper14,21014,KY,upper,14,R,Jimmy,Higdon,0,1,0,0,11/6/18
KYupper15,21015,KY,upper,15,R,Rick,Girdler,0,0,0,0,11/3/20
KYupper16,21016,KY,upper,16,R,Max,Wise,0,0,0,0,11/6/18
KYupper17,21017,KY,upper,17,R,Damon,Thayer,0,0,1,0,11/3/20
KYupper18,21018,KY,upper,18,D,Robin,Webb,0,0,0,0,11/6/18
KYupper19,21019,KY,upper,19,D,Morgan,McGarvey,0,0,0,0,11/3/20
KYupper20,21020,KY,upper,20,R,Paul,Hornback,0,0,0,0,11/6/18
KYupper21,21021,KY,upper,21,R,Albert,Robinson,0,0,0,0,11/3/20
KYupper22,21022,KY,upper,22,R,Tom,Buford,0,0,0,0,11/6/18
KYupper23,21023,KY,upper,23,R,Chris,McDaniel,0,0,0,0,11/3/20
KYupper24,21024,KY,upper,24,R,Wil,Schroder,0,0,0,0,11/6/18
KYupper25,21025,KY,upper,25,R,Robert,Stivers,1,0,0,0,11/3/20
KYupper26,21026,KY,upper,26,R,Ernie,Harris,0,0,0,0,11/6/18
KYupper27,21027,KY,upper,27,R,Steve,West,0,0,0,0,11/3/20
KYupper28,21028,KY,upper,28,R,Ralph,Alvarado,0,0,0,0,11/6/18
KYupper29,21029,KY,upper,29,D,Johnny,Turner,0,0,0,0,11/3/20
KYupper30,21030,KY,upper,30,R,Brandon,Smith,0,0,0,0,11/6/18
KYupper31,21031,KY,upper,31,D,Ray,Jones,0,0,0,1,11/3/20
KYupper32,21032,KY,upper,32,R,Mike,Wilson,0,0,0,0,11/6/18
KYupper33,21033,KY,upper,33,D,Gerald,Neal,0,0,0,0,11/3/20
KYupper34,21034,KY,upper,34,R,Jared,Carpenter,0,0,0,0,11/6/18
KYupper35,21035,KY,upper,35,D,Denise,Angel,0,0,0,0,11/3/20
KYupper36,21036,KY,upper,36,R,Julie,Raque Adams,0,0,0,0,11/6/18
KYupper37,21037,KY,upper,37,D,Perry,Clark,0,0,0,0,11/3/20
KYupper38,21038,KY,upper,38,R,Dan,Seum,0,0,0,0,11/6/18
LAupper1,22001,LA,upper,1,R,Sharon,Hewitt,0,0,0,0,11/5/19
LAupper2,22002,LA,upper,2,D,Ed,Price,0,0,0,0,11/5/19
LAupper3,22003,LA,upper,3,D,Jean-Paul,Morrell,0,0,0,0,11/5/19
LAupper4,22004,LA,upper,4,D,Wesley,Bishop,0,0,0,0,11/5/19
LAupper5,22005,LA,upper,5,D,Karen,Carter Peterson,0,0,0,0,11/5/19
LAupper6,22006,LA,upper,6,R,Bodi,White,0,0,0,0,11/5/19
LAupper7,22007,LA,upper,7,D,Troy,Carter,0,0,0,0,11/5/19
LAupper8,22008,LA,upper,8,R,John,Alario,1,0,0,0,11/5/19
LAupper9,22009,LA,upper,9,R,Conrad,Appel,0,0,0,0,11/5/19
LAupper10,22010,LA,upper,10,R,Daniel,Martiny,0,0,0,0,11/5/19
LAupper11,22011,LA,upper,11,R,Jack,Donahue,0,0,0,0,11/5/19
LAupper12,22012,LA,upper,12,R,Beth,Mizell,0,0,0,0,11/5/19
LAupper13,22013,LA,upper,13,R,Dale,Erdey,0,0,0,0,11/5/19
LAupper14,22014,LA,upper,14,D,Yvonne,Dorsey-Colomb,0,0,0,0,11/5/19
